avg_6,avg_4,avg_bf,avg_sr,avg_mins,runs,mins,BF,4s,6s,SR,pos,dismissal,inns,opposition,ground,date,odi_id,player
0.137931034,0.388888889,8.745210728,0.575510204,13.14223925,1,4,1,0,0,100,8,not out,1,Ireland,Sylhet,20-Mar-23,ODI # 4542,Taskin Ahmed
0.133333333,0.375925926,8.487037037,0.577235772,12.83749794,7,19,19,0,0,36.84,9,lbw,1,Afghanistan,Chattogram,05-Jul-23,ODI # 4615,Taskin Ahmed
0.129032258,0.363799283,8.826164875,0.562264151,13.03628833,0,7,2,0,0,0,9,caught,1,Sri Lanka,Pallekele,31-Aug-23,ODI # 4629,Taskin Ahmed
0.125,0.352430556,8.612847222,0.558052434,12.84765432,0,1,1,0,0,0,9,caught,1,Pakistan,Lahore,06-Sep-23,ODI # 4634,Taskin Ahmed
0.121212121,0.341750842,8.382154882,0.555970149,12.48863449,1,3,3,0,0,33.33,9,lbw,2,Sri Lanka,Colombo (RPS),09-Sep-23,ODI # 4637,Taskin Ahmed
0.117647059,0.331699346,8.223856209,0.553505535,12.20955701,15,35,25,0,1,60,9,bowled,2,England,Dharamsala,10-Oct-23,ODI # 4664,Taskin Ahmed
0.142857143,0.322222222,8.703174603,0.557432432,12.86071252,17,25,19,0,2,89.47,9,caught,1,New Zealand,Chennai,13-Oct-23,ODI # 4668,Taskin Ahmed
0.194444444,0.313271605,8.989197531,0.577777778,13.19791495,11,49,35,1,0,31.42,9,caught,2,Netherlands,Eden Gardens,28-Oct-23,ODI # 4685,Taskin Ahmed
0.189189189,0.331831832,9.692192192,0.551428571,14.16553887,6,20,13,0,0,46.15,9,bowled,1,Pakistan,Eden Gardens,31-Oct-23,ODI # 4688,Taskin Ahmed
0.184210526,0.323099415,9.779239766,0.548209366,14.31907732,0,2,1,0,0,0,10,not out,1,Australia,Pune,11-Nov-23,ODI # 4700,Taskin Ahmed
0,0,0,0,0,41,87,62,7,0,66.12,2,caught,2,West Indies,Khulna,30-Nov-12,ODI # 3309,Anamul Haque
0,7,62,0.661290323,87,120,196,145,13,2,82.75,2,caught,1,West Indies,Khulna,02-Dec-12,ODI # 3310,Anamul Haque
1,10,103.5,0.777777778,141.5,33,59,53,3,1,62.26,2,lbw,1,West Indies,Mirpur,05-Dec-12,ODI # 3311,Anamul Haque
1,7.666666667,86.66666667,0.746153846,114,1,7,5,0,0,20,2,caught,2,West Indies,Mirpur,07-Dec-12,ODI # 3312,Anamul Haque
0.75,5.75,66.25,0.735849057,87.25,0,-,9,0,0,0,2,caught,2,West Indies,Mirpur,08-Dec-12,ODI # 3313,Anamul Haque
0.6,4.6,54.8,0.711678832,87.25,13,36,20,1,0,65,2,bowled,1,Sri Lanka,Hambantota,23-Mar-13,ODI # 3349,Anamul Haque
0.5,4,49,0.707482993,78.70833333,40,65,46,5,0,86.95,1,caught,2,Sri Lanka,Pallekele,28-Mar-13,ODI # 3352,Anamul Haque
0.428571429,4.142857143,48.57142857,0.729411765,76.75,13,35,22,2,0,59.09,2,caught,1,New Zealand,Mirpur,29-Oct-13,ODI # 3423,Anamul Haque
0.375,3.875,45.25,0.720994475,71.53125,0,2,2,0,0,0,1,caught,2,Sri Lanka,Mirpur,17-Feb-14,ODI # 3469,Anamul Haque
0.333333333,3.444444444,40.44444444,0.717032967,63.80555556,42,59,46,7,0,91.3,1,lbw,2,Sri Lanka,Mirpur,20-Feb-14,ODI # 3470,Anamul Haque
0.3,3.8,41,0.73902439,63.325,2,26,16,0,0,12.5,1,caught,1,Sri Lanka,Mirpur,22-Feb-14,ODI # 3471,Anamul Haque
0.272727273,3.454545455,38.72727273,0.715962441,59.93181818,77,141,106,5,3,72.64,1,bowled,1,India,Fatullah,26-Feb-14,ODI # 3474,Anamul Haque
0.5,3.583333333,44.33333333,0.718045113,66.6875,1,10,9,0,0,11.11,1,lbw,2,Afghanistan,Fatullah,01-Mar-14,ODI # 3478,Anamul Haque
0.461538462,3.307692308,41.61538462,0.707948244,62.32692308,100,156,132,6,4,75.75,1,caught,1,Pakistan,Mirpur,04-Mar-14,ODI # 3482,Anamul Haque
0.714285714,3.5,48.07142857,0.717682021,69.01785714,49,110,86,2,1,56.97,1,caught,1,Sri Lanka,Mirpur,06-Mar-14,ODI # 3485,Anamul Haque
0.733333333,3.4,50.6,0.700922266,71.75,44,88,60,7,0,73.33,2,caught,1,India,Mirpur,15-Jun-14,ODI # 3497,Anamul Haque
0.6875,3.625,51.1875,0.703296703,72.765625,0,15,8,0,0,0,2,caught,2,India,Mirpur,17-Jun-14,ODI # 3498,Anamul Haque
0.647058824,3.411764706,48.64705882,0.696493349,69.36764706,109,218,138,11,1,78.98,2,lbw,1,West Indies,St George's,20-Aug-14,ODI # 3509,Anamul Haque
0.666666667,3.833333333,53.61111111,0.70984456,77.625,7,21,8,0,1,87.5,2,caught,2,West Indies,St George's,22-Aug-14,ODI # 3511,Anamul Haque
0.684210526,3.631578947,51.21052632,0.711202467,74.64473684,0,2,2,0,0,0,2,caught,2,West Indies,Basseterre,25-Aug-14,ODI # 3514,Anamul Haque
0.65,3.45,48.75,0.70974359,71.0125,12,43,29,0,1,41.37,2,caught,1,Zimbabwe,Chattogram,21-Nov-14,ODI # 3550,Anamul Haque
0.666666667,3.285714286,47.80952381,0.701195219,69.67857143,80,145,110,5,1,72.72,2,caught,1,Zimbabwe,Chattogram,23-Nov-14,ODI # 3552,Anamul Haque
0.681818182,3.363636364,50.63636364,0.703770197,73.10227273,95,146,120,9,0,79.16,2,caught,1,Zimbabwe,Mirpur,26-Nov-14,ODI # 3553,Anamul Haque
0.652173913,3.608695652,53.65217391,0.712317666,76.27173913,5,16,12,1,0,41.66,2,lbw,1,Zimbabwe,Mirpur,28-Nov-14,ODI # 3555,Anamul Haque
0.625,3.5,51.91666667,0.709470305,73.76041667,8,25,13,2,0,61.53,2,caught,2,Zimbabwe,Mirpur,01-Dec-14,ODI # 3559,Anamul Haque
0.6,3.44,50.36,0.708498809,71.81,29,66,55,4,0,52.72,1,lbw,1,Afghanistan,Canberra,18-Feb-15,ODI # 3605,Anamul Haque
0.576923077,3.461538462,50.53846154,0.700913242,71.58653846,29,66,43,1,1,67.44,2,run out,2,Sri Lanka,Melbourne,26-Feb-15,ODI # 3615,Anamul Haque
0.592592593,3.37037037,50.25925926,0.700073692,71.37962963,19,-,14,4,0,135.71,2,caught,2,Zimbabwe,Mirpur,15-Jan-18,ODI # 3952,Anamul Haque
0.571428571,3.392857143,48.96428571,0.70678337,71.37962963,35,-,37,3,1,94.59,2,caught,1,Sri Lanka,Mirpur,19-Jan-18,ODI # 3959,Anamul Haque
0.586206897,3.379310345,48.55172414,0.713068182,71.37962963,1,-,7,0,0,14.28,2,lbw,1,Zimbabwe,Mirpur,23-Jan-18,ODI # 3964,Anamul Haque
0.566666667,3.266666667,47.16666667,0.71024735,71.37962963,0,-,6,0,0,0,2,bowled,1,Sri Lanka,Mirpur,25-Jan-18,ODI # 3965,Anamul Haque
0.548387097,3.161290323,45.83870968,0.707248417,71.37962963,0,-,3,0,0,0,2,caught,1,West Indies,Providence,22-Jul-18,ODI # 4022,Anamul Haque
0.53125,3.0625,44.5,0.705758427,71.37962963,23,-,9,2,2,255.55,2,bowled,2,West Indies,Providence,25-Jul-18,ODI # 4023,Anamul Haque
0.575757576,3.03030303,43.42424242,0.717376134,71.37962963,10,-,31,1,0,32.25,2,caught,1,West Indies,Basseterre,28-Jul-18,ODI # 4024,Anamul Haque
0.558823529,2.970588235,43.05882353,0.709016393,71.37962963,14,-,24,2,0,58.33,1,caught,2,Sri Lanka,Colombo (RPS),31-Jul-19,ODI # 4195,Anamul Haque
0.542857143,2.942857143,42.51428571,0.706989247,71.37962963,73,92,62,6,3,117.74,3,caught,1,Zimbabwe,Harare,05-Aug-22,ODI # 4441,Anamul Haque
0.611111111,3.027777778,43.05555556,0.725806452,71.9524177,20,55,25,3,0,80,2,run out,1,Zimbabwe,Harare,07-Aug-22,ODI # 4442,Anamul Haque
0.594594595,3.027027027,42.56756757,0.726984127,71.49424424,76,-,71,6,4,107.04,2,caught,1,Zimbabwe,Harare,10-Aug-22,ODI # 4443,Anamul Haque
0.684210526,3.105263158,43.31578947,0.741798299,71.49424424,14,46,29,2,0,48.27,3,caught,2,India,Mirpur,04-Dec-22,ODI # 4493,Anamul Haque
0.666666667,3.076923077,42.94871795,0.737313433,70.84054567,11,11,9,2,0,122.22,1,lbw,1,India,Mirpur,07-Dec-22,ODI # 4496,Anamul Haque
0.65,3.05,42.1,0.739904988,69.34453203,8,20,7,0,1,114.28,1,caught,2,India,Chattogram,10-Dec-22,ODI # 4499,Anamul Haque
0.658536585,2.975609756,41.24390244,0.741573034,68.14100686,4,17,11,1,0,36.36,3,caught,1,India,Colombo (RPS),15-Sep-23,ODI # 4645,Anamul Haque
0,0,0,0,0,8,23,13,0,0,61.53,3,lbw,1,India,Mirpur,18-Jun-15,ODI # 3658,Litton Das
0,0,13,0.615384615,23,36,52,41,5,0,87.8,3,caught,2,India,Mirpur,21-Jun-15,ODI # 3660,Litton Das
0,2.5,27,0.814814815,37.5,34,82,50,3,0,68,3,bowled,2,India,Mirpur,24-Jun-15,ODI # 3661,Litton Das
0,2.666666667,34.66666667,0.75,52.33333333,0,1,1,0,0,0,3,caught,1,South Africa,Mirpur,10-Jul-15,ODI # 3663,Litton Das
0,2,26.25,0.742857143,39.5,17,15,14,2,1,121.42,3,bowled,2,South Africa,Mirpur,12-Jul-15,ODI # 3666,Litton Das
0.2,2,23.8,0.798319328,34.6,5,6,5,1,0,100,3,not out,2,South Africa,Chattogram,15-Jul-15,ODI # 3668,Litton Das
0.166666667,1.833333333,20.66666667,0.806451613,29.83333333,0,8,6,0,0,0,2,caught,1,Zimbabwe,Mirpur,07-Nov-15,ODI # 3703,Litton Das
0.142857143,1.571428571,18.57142857,0.769230769,26.71428571,7,16,16,0,1,43.75,3,caught,1,Zimbabwe,Mirpur,09-Nov-15,ODI # 3705,Litton Das
0.25,1.375,18.25,0.732876712,25.375,17,34,22,1,0,77.27,4,caught,1,Zimbabwe,Mirpur,11-Nov-15,ODI # 3706,Litton Das
0.222222222,1.333333333,18.66666667,0.738095238,26.33333333,21,38,29,4,0,72.41,2,caught,1,South Africa,Kimberley,15-Oct-17,ODI # 3923,Litton Das
0.2,1.6,19.7,0.736040609,27.5,14,14,12,1,1,116.66,3,lbw,2,South Africa,Paarl,18-Oct-17,ODI # 3925,Litton Das
0.272727273,1.545454545,19,0.76076555,26.27272727,6,-,6,1,0,100,3,lbw,2,South Africa,East London,22-Oct-17,ODI # 3929,Litton Das
0.25,1.5,17.91666667,0.76744186,26.27272727,0,-,4,0,0,0,2,caught,1,Sri Lanka,Dubai (DSC),15-Sep-18,ODI # 4036,Litton Das
0.230769231,1.384615385,16.84615385,0.753424658,26.27272727,6,-,14,0,0,42.85,1,lbw,2,Afghanistan,Abu Dhabi,20-Sep-18,ODI # 4041,Litton Das
0.214285714,1.285714286,16.64285714,0.733905579,26.27272727,7,-,16,1,0,43.75,1,caught,1,India,Dubai (DSC),21-Sep-18,ODI # 4042,Litton Das
0.2,1.266666667,16.6,0.714859438,26.27272727,41,-,43,3,0,95.34,1,caught,1,Afghanistan,Abu Dhabi,23-Sep-18,ODI # 4045,Litton Das
0.1875,1.375,18.25,0.75,26.27272727,6,-,16,0,0,37.5,1,bowled,1,Pakistan,Abu Dhabi,26-Sep-18,ODI # 4047,Litton Das
0.176470588,1.294117647,18.11764706,0.730519481,26.27272727,121,-,117,12,2,103.41,1,stumped,1,India,Dubai (DSC),28-Sep-18,ODI # 4048,Litton Das
0.277777778,1.888888889,23.61111111,0.814117647,26.27272727,4,-,14,0,0,28.57,1,caught,1,Zimbabwe,Mirpur,21-Oct-18,ODI # 4057,Litton Das
0.263157895,1.789473684,23.10526316,0.797266515,26.27272727,83,-,77,12,1,107.79,1,caught,2,Zimbabwe,Chattogram,24-Oct-18,ODI # 4060,Litton Das
0.3,2.3,25.8,0.839147287,26.27272727,0,-,1,0,0,0,1,lbw,2,Zimbabwe,Chattogram,26-Oct-18,ODI # 4061,Litton Das
0.285714286,2.19047619,24.61904762,0.837524178,26.27272727,41,-,57,5,0,71.92,2,bowled,2,West Indies,Mirpur,09-Dec-18,ODI # 4071,Litton Das
0.272727273,2.318181818,26.09090909,0.825783972,26.27272727,8,-,14,1,0,57.14,2,caught,1,West Indies,Mirpur,11-Dec-18,ODI # 4072,Litton Das
0.260869565,2.260869565,25.56521739,0.819727891,26.27272727,23,-,33,5,0,69.69,2,caught,2,West Indies,Sylhet,14-Dec-18,ODI # 4073,Litton Das
0.25,2.375,25.875,0.813204509,26.27272727,1,18,8,0,0,12.5,2,bowled,1,New Zealand,Napier,13-Feb-19,ODI # 4093,Litton Das
0.24,2.28,25.16,0.80445151,25.94181818,1,12,4,0,0,25,2,caught,1,New Zealand,Christchurch,16-Feb-19,ODI # 4094,Litton Das
0.230769231,2.192307692,24.34615385,0.800947867,25.40559441,1,14,4,0,0,25,2,lbw,2,New Zealand,Dunedin,20-Feb-19,ODI # 4095,Litton Das
0.222222222,2.111111111,23.59259259,0.797488226,24.98316498,76,-,67,9,1,113.43,2,bowled,2,Ireland,Dublin,15-May-19,ODI # 4136,Litton Das
0.25,2.357142857,25.14285714,0.829545455,24.98316498,94,112,69,8,4,136.23,5,not out,2,West Indies,Taunton,17-Jun-19,ODI # 4162,Litton Das
0.379310345,2.551724138,26.65517241,0.877102199,27.9837455,20,29,17,3,0,117.64,5,lbw,2,Australia,Nottingham,20-Jun-19,ODI # 4166,Litton Das
0.366666667,2.566666667,26.33333333,0.883544304,28.01762065,16,20,17,2,0,94.11,1,caught,1,Afghanistan,Southampton,24-Jun-19,ODI # 4172,Litton Das
0.35483871,2.548387097,26.03225806,0.884758364,27.75898773,22,31,24,0,1,91.66,5,caught,2,India,Birmingham,02-Jul-19,ODI # 4182,Litton Das
0.375,2.46875,25.96875,0.885679904,27.86026936,32,38,40,3,0,80,5,caught,2,Pakistan,Lord's,05-Jul-19,ODI # 4186,Litton Das
0.363636364,2.484848485,26.39393939,0.881745121,28.16753393,126,-,105,13,2,120,1,retired notout,1,Zimbabwe,Sylhet,01-Mar-20,ODI # 4249,Litton Das
0.411764706,2.794117647,28.70588235,0.915983607,28.16753393,9,-,14,2,0,64.28,2,run out,1,Zimbabwe,Sylhet,03-Mar-20,ODI # 4251,Litton Das
0.4,2.771428571,28.28571429,0.912121212,28.16753393,176,-,143,16,8,123.07,2,caught,1,Zimbabwe,Sylhet,06-Mar-20,ODI # 4253,Litton Das
0.611111111,3.138888889,31.47222222,0.952338923,28.16753393,14,57,38,2,0,36.84,1,bowled,2,West Indies,Mirpur,20-Jan-21,ODI # 4270,Litton Das
0.594594595,3.108108108,31.64864865,0.933390265,28.94678976,22,26,24,4,0,91.66,1,lbw,2,West Indies,Mirpur,22-Jan-21,ODI # 4272,Litton Das
0.578947368,3.131578947,31.44736842,0.933054393,28.86924267,0,4,4,0,0,0,2,lbw,1,West Indies,Chattogram,25-Jan-21,ODI # 4274,Litton Das
0.564102564,3.051282051,30.74358974,0.929941618,28.23156978,19,56,36,1,0,52.77,2,caught,1,New Zealand,Dunedin,20-Mar-21,ODI # 4279,Litton Das
0.55,3,30.875,0.918218623,28.92578053,0,6,4,0,0,0,2,caught,1,New Zealand,Christchurch,23-Mar-21,ODI # 4280,Litton Das
0.536585366,2.926829268,30.2195122,0.915254237,28.36661515,21,30,21,3,0,100,2,caught,2,New Zealand,Wellington,26-Mar-21,ODI # 4282,Litton Das
0.523809524,2.928571429,30,0.916666667,28.40550527,0,8,3,0,0,0,2,caught,1,Sri Lanka,Mirpur,23-May-21,ODI # 4290,Litton Das
0.511627907,2.860465116,29.37209302,0.914489311,27.93095863,25,59,42,2,0,59.52,2,caught,1,Sri Lanka,Mirpur,25-May-21,ODI # 4291,Litton Das
0.5,2.840909091,29.65909091,0.904214559,28.63707321,102,191,114,8,0,89.47,2,caught,1,Zimbabwe,Harare,16-Jul-21,ODI # 4304,Litton Das
0.488888889,2.955555556,31.53333333,0.903453136,32.24513825,21,56,33,4,0,63.63,2,caught,2,Zimbabwe,Harare,18-Jul-21,ODI # 4306,Litton Das
0.47826087,2.97826087,31.56521739,0.89738292,32.76154829,32,63,37,3,0,86.48,1,caught,2,Zimbabwe,Harare,20-Jul-21,ODI # 4308,Litton Das
0.468085106,2.978723404,31.68085106,0.896574882,33.4049196,1,12,8,0,0,12.5,2,caught,2,Afghanistan,Chattogram,23-Feb-22,ODI # 4357,Litton Das
0.458333333,2.916666667,31.1875,0.89245157,32.95898378,136,212,126,16,2,107.93,2,caught,1,Afghanistan,Chattogram,25-Feb-22,ODI # 4358,Litton Das
0.489795918,3.183673469,33.12244898,0.906962415,36.61288207,86,159,113,7,0,76.1,2,caught,1,Afghanistan,Chattogram,28-Feb-22,ODI # 4359,Litton Das
0.48,3.26,34.72,0.897465438,39.06062443,50,101,67,5,1,74.62,2,bowled,1,South Africa,Centurion,18-Mar-22,ODI # 4370,Litton Das
0.490196078,3.294117647,35.35294118,0.891846922,40.27512199,15,37,21,3,0,71.42,2,caught,1,South Africa,Johannesburg,20-Mar-22,ODI # 4372,Litton Das
0.480769231,3.288461538,35.07692308,0.889802632,40.21213887,48,81,57,8,0,84.21,2,caught,2,South Africa,Centurion,23-Mar-22,ODI # 4375,Litton Das
0.471698113,3.377358491,35.49056604,0.888357257,40.98172116,1,12,9,0,0,11.11,2,lbw,2,West Indies,Providence,10-Jul-22,ODI # 4421,Litton Das
0.462962963,3.314814815,35,0.884656085,40.44502262,32,38,27,6,0,118.51,3,not out,2,West Indies,Providence,13-Jul-22,ODI # 4426,Litton Das
0.454545455,3.363636364,34.85454545,0.888888889,40.40056766,50,78,65,5,1,76.92,3,caught,2,West Indies,Providence,16-Jul-22,ODI # 4431,Litton Das
0.464285714,3.392857143,35.39285714,0.884964682,41.07198609,81,140,89,9,1,91.01,2,retired notout,1,Zimbabwe,Harare,05-Aug-22,ODI # 4441,Litton Das
0.473684211,3.49122807,36.33333333,0.886045389,42.80756529,41,98,63,3,1,65.07,2,caught,2,India,Mirpur,04-Dec-22,ODI # 4493,Litton Das
0.482758621,3.482758621,36.79310345,0.879100281,43.75915899,7,45,23,1,0,30.43,2,bowled,1,India,Mirpur,07-Dec-22,ODI # 4496,Litton Das
0.474576271,3.440677966,36.55932203,0.87297172,43.78019019,29,35,26,4,1,111.53,2,caught,2,India,Chattogram,10-Dec-22,ODI # 4499,Litton Das
0.483333333,3.45,36.38333333,0.87585891,43.63385369,7,24,15,0,1,46.66,2,lbw,1,England,Mirpur,01-Mar-23,ODI # 4525,Litton Das
0.491803279,3.393442623,36.03278689,0.873066424,43.31198723,0,2,1,0,0,0,2,caught,2,England,Mirpur,03-Mar-23,ODI # 4528,Litton Das
0.483870968,3.338709677,35.46774194,0.872669395,42.64566486,0,3,3,0,0,0,2,caught,1,England,Chattogram,06-Mar-23,ODI # 4531,Litton Das
0.476190476,3.285714286,34.95238095,0.871480472,42.01636859,26,43,31,2,1,83.87,2,caught,1,Ireland,Sylhet,18-Mar-23,ODI # 4539,Litton Das
0.484375,3.265625,34.890625,0.871025526,42.03173783,70,118,71,3,3,98.59,2,caught,1,Ireland,Sylhet,20-Mar-23,ODI # 4542,Litton Das
0.523076923,3.261538462,35.44615385,0.874565972,43.20048033,50,59,38,10,0,131.57,2,not out,2,Ireland,Sylhet,23-Mar-23,ODI # 4547,Litton Das
0.515151515,3.363636364,35.48484848,0.881725021,43.43986699,0,4,1,0,0,0,2,lbw,1,Ireland,Chelmsford,09-May-23,ODI # 4576,Litton Das
0.507462687,3.313432836,34.97014925,0.881348698,42.85121226,21,45,21,2,1,100,2,caught,2,Ireland,Chelmsford,12-May-23,ODI # 4577,Litton Das
0.514705882,3.294117647,34.76470588,0.882402707,42.88281208,35,57,39,3,1,89.74,4,caught,1,Ireland,Chelmsford,14-May-23,ODI # 4578,Litton Das
0.52173913,3.289855072,34.82608696,0.882646692,43.087409,26,62,35,2,1,74.28,2,caught,1,Afghanistan,Chattogram,05-Jul-23,ODI # 4615,Litton Das
0.528571429,3.271428571,34.82857143,0.880639869,43.35758888,13,21,15,3,0,86.66,2,caught,2,Afghanistan,Chattogram,08-Jul-23,ODI # 4619,Litton Das
0.521126761,3.267605634,34.54929577,0.880554423,43.04269326,53,102,60,3,2,88.33,2,not out,2,Afghanistan,Chattogram,11-Jul-23,ODI # 4621,Litton Das
0.541666667,3.263888889,34.90277778,0.880620772,43.86154474,16,17,13,4,0,123.07,3,caught,1,Pakistan,Lahore,06-Sep-23,ODI # 4634,Litton Das
0.534246575,3.273972603,34.60273973,0.882422803,43.49357837,15,38,24,1,0,62.5,3,caught,2,Sri Lanka,Colombo (RPS),09-Sep-23,ODI # 4637,Litton Das
0.527027027,3.243243243,34.45945946,0.88,43.41934083,0,11,2,0,0,0,2,bowled,1,India,Colombo (RPS),15-Sep-23,ODI # 4645,Litton Das
0.52,3.2,34.02666667,0.879310345,42.98708295,6,28,16,0,0,37.5,2,caught,2,New Zealand,Mirpur,23-Sep-23,ODI # 4652,Litton Das
0.513157895,3.157894737,33.78947368,0.876168224,42.78988449,13,29,18,2,0,72.22,2,bowled,2,Afghanistan,Dharamsala,07-Oct-23,ODI # 4660,Litton Das
0.506493506,3.142857143,33.58441558,0.875096674,42.61079508,76,99,66,7,2,115.15,1,caught,2,England,Dharamsala,10-Oct-23,ODI # 4664,Litton Das
0.525641026,3.192307692,34,0.881975867,43.33373361,0,1,1,0,0,0,1,caught,1,New Zealand,Chennai,13-Oct-23,ODI # 4668,Litton Das
0.518987342,3.151898734,33.58227848,0.881643423,42.79786356,66,124,82,7,0,80.48,2,caught,1,India,Pune,19-Oct-23,ODI # 4674,Litton Das
0.5125,3.2,34.1875,0.879341865,43.81289027,22,78,44,3,1,50,2,lbw,2,South Africa,Wankhede,24-Oct-23,ODI # 4680,Litton Das
0.518518519,3.197530864,34.30864198,0.873335732,44.23495335,3,20,12,0,0,25,1,caught,2,Netherlands,Eden Gardens,28-Oct-23,ODI # 4685,Litton Das
0.512195122,3.158536585,34.03658537,0.870655679,43.93940514,45,100,64,6,0,70.31,2,caught,1,Pakistan,Eden Gardens,31-Oct-23,ODI # 4688,Litton Das
0.506024096,3.192771084,34.39759036,0.866900175,44.61483399,23,36,22,2,2,104.54,2,lbw,2,Sri Lanka,Delhi,06-Nov-23,ODI # 4695,Litton Das
0.523809524,3.178571429,34.25,0.868265554,44.51227644,36,76,45,5,0,80,2,caught,1,Australia,Pune,11-Nov-23,ODI # 4700,Litton Das
0,0,0,0,0,18,26,19,2,0,94.73,9,not out,2,Zimbabwe,Mirpur,09-Dec-06,ODI # 2462,Mushfiqur Rahim
0,2,19,0.947368421,26,6,14,16,0,0,37.5,7,caught,1,Scotland,Mirpur,17-Dec-06,ODI # 2467,Mushfiqur Rahim
0,1,17.5,0.685714286,20,1,4,1,0,0,100,9,run out,1,Zimbabwe,Harare,04-Feb-07,ODI # 2505,Mushfiqur Rahim
0,0.666666667,12,0.694444444,14.66666667,27,113,70,1,0,38.57,7,caught,1,Zimbabwe,Harare,06-Feb-07,ODI # 2511,Mushfiqur Rahim
0,0.75,26.5,0.490566038,39.25,42,93,68,4,0,61.76,5,caught,1,Zimbabwe,Harare,09-Feb-07,ODI # 2516,Mushfiqur Rahim
0,1.4,34.8,0.540229885,50,57,171,95,2,0,60,3,stumped,2,Zimbabwe,Harare,10-Feb-07,ODI # 2518,Mushfiqur Rahim
0,1.5,44.83333333,0.56133829,70.16666667,56,185,107,3,2,52.33,3,not out,2,India,Port of Spain,17-Mar-07,ODI # 2538,Mushfiqur Rahim
0.285714286,1.714285714,53.71428571,0.550531915,86.57142857,6,48,33,1,0,18.18,3,caught,2,Sri Lanka,Port of Spain,21-Mar-07,ODI # 2546,Mushfiqur Rahim
0.25,1.625,51.125,0.520782396,81.75,2,2,3,0,0,66.66,8,not out,1,Australia,North Sound,31-Mar-07,ODI # 2559,Mushfiqur Rahim
0.222222222,1.444444444,45.77777778,0.52184466,72.88888889,0,2,5,0,0,0,7,bowled,1,New Zealand,North Sound,02-Apr-07,ODI # 2561,Mushfiqur Rahim
0.2,1.3,41.7,0.51558753,65.8,6,16,13,0,0,46.15,7,run out,1,South Africa,Providence,07-Apr-07,ODI # 2564,Mushfiqur Rahim
0.181818182,1.181818182,39.09090909,0.513953488,61.27272727,7,21,11,1,0,63.63,4,bowled,1,England,Bridgetown,11-Apr-07,ODI # 2568,Mushfiqur Rahim
0.166666667,1.166666667,36.75,0.517006803,57.91666667,16,31,26,2,0,61.53,7,bowled,2,Ireland,Bridgetown,15-Apr-07,ODI # 2572,Mushfiqur Rahim
0.153846154,1.230769231,35.92307692,0.52248394,55.84615385,38,112,75,2,0,50.66,7,not out,2,West Indies,Bridgetown,19-Apr-07,ODI # 2576,Mushfiqur Rahim
0.142857143,1.285714286,38.71428571,0.520295203,59.85714286,1,3,1,0,0,100,8,not out,1,India,Mirpur,10-May-07,ODI # 2582,Mushfiqur Rahim
0.133333333,1.2,36.2,0.521178637,56.06666667,35,50,43,3,1,81.39,7,caught,2,India,Mirpur,12-May-07,ODI # 2583,Mushfiqur Rahim
0.1875,1.3125,36.625,0.542662116,55.6875,28,81,49,2,0,57.14,7,caught,2,Sri Lanka,Colombo (PSS),20-Jul-07,ODI # 2605,Mushfiqur Rahim
0.176470588,1.352941176,37.35294118,0.54488189,57.17647059,0,7,4,0,0,0,4,caught,1,Sri Lanka,Colombo (RPS),23-Jul-07,ODI # 2606,Mushfiqur Rahim
0.166666667,1.277777778,35.5,0.541471049,54.38888889,0,13,5,0,0,0,3,caught,2,Sri Lanka,Colombo (RPS),25-Jul-07,ODI # 2607,Mushfiqur Rahim
0.157894737,1.210526316,33.89473684,0.537267081,52.21052632,0,2,3,0,0,0,7,caught,1,New Zealand,Auckland,26-Dec-07,ODI # 2658,Mushfiqur Rahim
0.15,1.15,32.35,0.534775889,49.7,4,16,12,0,0,33.33,8,not out,2,New Zealand,Napier,28-Dec-07,ODI # 2659,Mushfiqur Rahim
0.142857143,1.095238095,31.38095238,0.531107739,48.0952381,0,7,2,0,0,0,8,bowled,1,New Zealand,Queenstown,31-Dec-07,ODI # 2660,Mushfiqur Rahim
0.136363636,1.045454545,30.04545455,0.529500756,46.22727273,15,23,29,0,0,51.72,6,caught,2,Pakistan,Mirpur,08-Jun-08,ODI # 2704,Mushfiqur Rahim
0.130434783,1,30,0.528985507,45.2173913,6,12,11,0,0,54.54,5,caught,1,India,Mirpur,12-Jun-08,ODI # 2706,Mushfiqur Rahim
0.125,0.958333333,29.20833333,0.529243937,43.83333333,16,13,11,2,0,145.45,8,stumped,1,U.A.E.,Lahore,24-Jun-08,ODI # 2711,Mushfiqur Rahim
0.12,1,28.48,0.543539326,42.6,44,70,53,3,0,83.01,5,caught,2,Sri Lanka,Lahore,25-Jun-08,ODI # 2715,Mushfiqur Rahim
0.115384615,1.076923077,29.42307692,0.563398693,43.65384615,22,52,35,2,0,62.85,5,caught,1,India,Karachi,28-Jun-08,ODI # 2721,Mushfiqur Rahim
0.111111111,1.111111111,29.62962963,0.56625,43.96296296,8,19,12,1,0,66.66,5,caught,2,Sri Lanka,Karachi,30-Jun-08,ODI # 2726,Mushfiqur Rahim
0.107142857,1.107142857,29,0.56773399,43.07142857,15,80,37,1,0,40.54,5,run out,1,Pakistan,Karachi,04-Jul-08,ODI # 2733,Mushfiqur Rahim
0.103448276,1.103448276,29.27586207,0.5606596,44.34482759,30,84,59,1,1,50.84,3,caught,2,New Zealand,Mirpur,09-Oct-08,ODI # 2763,Mushfiqur Rahim
